frame,timestamp_seconds,status,method,matched_points,inlier_count,inlier_ratio,reason,camera_dx_pixels,camera_dy_pixels,camera_translation_pixels,camera_rotation_deg,camera_scale,H00,H01,H02,H10,H11,H12
10,0.4113195129976966,TRACKED,LK_OPTICAL_FLOW,313,313,1.0,LK_ACCEPTED,0.04984638053679191,0.003004179232448223,0.049936827547205485,0.008565389490323786,1.0000305770115034,1.0000305658368966,-0.0001494988188523732,0.10204367797210429,0.0001494988188523732,1.0000305658368966,-0.10734666654349347
11,0.45245146429746624,TRACKED,LK_OPTICAL_FLOW,313,313,1.0,LK_ACCEPTED,0.050109924194202904,0.0030624855530163586,0.05020341941054608,0.008549822252326377,1.0000291350653168,1.000029123931308,-0.00014922689581826258,0.10309951814989698,0.0001492268958182626,1.000029123931308,-0.1064222147985153
12,0.4935834155972359,TRACKED,LK_OPTICAL_FLOW,313,313,1.0,LK_ACCEPTED,0.05095206715634504,7.36976670623335e-05,0.05095212045490183,0.008669842420084084,1.000029515913163,1.000029504464363,-0.0001513217615502381,0.10470365550820125,0.00015132176155023812,1.000029504464363,-0.1109343726193501
13,0.5347153668970056,TRACKED,LK_OPTICAL_FLOW,303,303,1.0,LK_ACCEPTED,0.0512154959652662,-0.0016729964406749787,0.051242813584528216,0.008851398951192175,1.0000296296834912,1.0000296177501669,-0.0001544906318642821,0.1064156391532754,0.00015449063186428214,1.0000296177501669,-0.11476352091395345
14,0.5758473181967753,TRACKED,LK_OPTICAL_FLOW,305,305,1.0,LK_ACCEPTED,0.05155339312227625,-0.0003943922442317671,0.05155490168414901,0.008557668662541006,1.000029915869169,1.000029904714706,-0.00014936396211983369,0.10410907752798829,0.0001493639621198337,1.0000299047147063,-0.11034159105996331
15,0.6169792694965449,TRACKED,LK_OPTICAL_FLOW,306,306,1.0,LK_ACCEPTED,0.05212494747559049,-0.0013870777661963984,0.052143399717150624,0.008738637317275446,1.0000335599400552,1.0000335483087957,-0.0001525231112274887,0.10386512323557062,0.00015252311122748873,1.0000335483087957,-0.11510505717368796
16,0.6581112207963146,TRACKED,LK_OPTICAL_FLOW,306,306,1.0,LK_ACCEPTED,0.05249668882061087,-0.0009573046726814027,0.052505416571668,0.008478538069568713,1.0000349619202737,1.0000349509710869,-0.0001479835781387773,0.10116018483171227,0.0001479835781387773,1.0000349509710869,-0.11244326080324234
17,0.6992431720960842,TRACKED,LK_OPTICAL_FLOW,304,304,1.0,LK_ACCEPTED,0.05223755389886264,-0.0012752786246892356,0.0522531183079744,0.008414001293425592,1.0000312579384838,1.000031247155388,-0.00014685661560108815,0.10273054993900857,0.00014685661560108812,1.000031247155388,-0.11026214719566843
18,0.7403751233958539,TRACKED,LK_OPTICAL_FLOW,305,305,1.0,LK_ACCEPTED,0.05412170246358983,-0.003506685190643566,0.05423518708904418,0.008664518034180935,1.000042874297188,1.000042862862293,-0.0001512308508569593,0.09928027900747298,0.00015123085085695924,1.000042862862293,-0.12086860363979347
19,0.7815070746956235,TRACKED,LK_OPTICAL_FLOW,308,308,1.0,LK_ACCEPTED,0.05326482732425575,-0.004897663821907372,0.05348952178506742,0.00869775183728279,1.0000454816111826,1.0000454700883694,-0.00015181131080791823,0.09703339995568117,0.00015181131080791818,1.0000454700883694,-0.12388254515628962
20,0.8226390259953932,TRACKED,LK_OPTICAL_FLOW,307,307,1.0,LK_ACCEPTED,0.05443439663474692,-0.005972301452686679,0.05476104383255226,0.00895979754354393,1.0000438342908264,1.0000438220632561,-0.0001563848215268714,0.10145299048372741,0.00015638482152687132,1.0000438220632561,-0.12709317759284375
21,0.8637709772951628,TRACKED,LK_OPTICAL_FLOW,305,305,1.0,LK_ACCEPTED,0.053196686220189804,-0.005606406820959364,0.05349130043522434,0.008729558520348107,1.0000458128045253,1.000045801197279,-0.00015236651785385886,0.0970198485314017,0.00015236651785385875,1.0000458011972788,-0.1251055529412296
22,0.9049029285949325,TRACKED,LK_OPTICAL_FLOW,306,306,1.0,LK_ACCEPTED,0.05316979680208078,-0.005968367169771227,0.0535037260258364,0.008711237825595257,1.0000466025414534,1.000046590982867,-0.0001520468668353629,0.09633406384812025,0.0001520468668353628,1.0000465909828669,-0.1256420337204272
23,0.9460348798947021,TRACKED,LK_OPTICAL_FLOW,307,307,1.0,LK_ACCEPTED,0.053211010577797424,-0.006054701771688542,0.05355437480033314,0.008632304227628049,1.0000469321588776,1.000046920808806,-0.0001506692011349868,0.0955029094867294,0.00015066920113498665,1.000046920808806,-0.12500497872495722
24,0.9871668311944718,TRACKED,LK_OPTICAL_FLOW,306,306,1.0,LK_ACCEPTED,0.053412024176509476,-0.004243835334023061,0.053580355215081726,0.008742089469856903,1.0000453271413319,1.0000453155007438,-0.00015258516009655922,0.09765098054681516,0.00015258516009655911,1.0000453155007436,-0.12364977815273902
25,1.0282987824942416,TRACKED,LK_OPTICAL_FLOW,311,311,1.0,LK_ACCEPTED,0.053525474805041995,-0.004173731816649706,0.05368795479791067,0.008481813829744377,1.0000447530670689,1.0000447421093124,-0.00014804220237566167,0.09595078198554798,0.00014804220237566153,1.0000447421093124,-0.12039695380700699
26,1.0694307337940112,TRACKED,LK_OPTICAL_FLOW,312,312,1.0,LK_ACCEPTED,0.053191433506867725,-0.0044434412248506305,0.05337670623440746,0.008647518937557634,1.0000469692480116,1.0000469578578948,-0.00015093476597543532,0.09558709212240024,0.00015093476597543518,1.0000469578578948,-0.12358146323862923
27,1.1105626850937809,TRACKED,LK_OPTICAL_FLOW,310,310,1.0,LK_ACCEPTED,0.053974800473383766,-0.004784117367307772,0.054186408490743916,0.00864447183122389,1.000045714786492,1.0000457034044152,-0.0001508813921736901,0.09714768989097008,0.00015088139217368996,1.0000457034044155,-0.12328584247787609
28,1.1516946363935505,TRACKED,LK_OPTICAL_FLOW,310,310,1.0,LK_ACCEPTED,0.05453906267575803,-0.004496023344870537,0.054724067680207066,0.00852988150298263,1.000043659795191,1.0000436487128963,-0.00014888101631297526,0.0980667742523776,0.0001488810163129751,1.0000436487128965,-0.12073125597551311
29,1.1928265876933202,TRACKED,LK_OPTICAL_FLOW,311,311,1.0,LK_ACCEPTED,0.05601697718475407,-0.004935317353101709,0.05623396740665809,0.008907340919299104,1.0000448176676935,1.0000448055828688,-0.00015546939347651858,0.10196671301743766,0.00015546939347651842,1.000044805582869,-0.12594240895518513
30,1.2339585389930898,TRACKED,LK_OPTICAL_FLOW,309,309,1.0,LK_ACCEPTED,0.057324291774193625,-0.005712339879607953,0.05760820474822178,0.0091070485053123,1.0000497322662059,1.0000497196333473,-0.00015895588573053732,0.10180255158255361,0.00015895588573053716,1.0000497196333475,-0.13130953075399399
31,1.2750904902928595,TRACKED,LK_OPTICAL_FLOW,308,308,1.0,LK_ACCEPTED,0.06230268546642037,-0.007305307232229552,0.06272951562131636,0.00950740277942228,1.000052182002272,1.0000521682342616,-0.00016594413989833435,0.10856820269016103,0.0001659441398983342,1.0000521682342618,-0.13855030921282885
32,1.3162224415926291,TRACKED,LK_OPTICAL_FLOW,306,306,1.0,LK_ACCEPTED,0.062249898188156294,-0.006838429982451544,0.06262438781385983,0.009425165031168529,1.0000603614294155,1.000060347898447,-0.0001645100910607139,0.10259208689117653,0.00016451009106071375,1.0000603478984473,-0.1410918795160192
33,1.3573543928923988,TRACKED,LK_OPTICAL_FLOW,309,309,1.0,LK_ACCEPTED,0.06084359726594357,-0.006339541503677992,0.06117297699750431,0.009383063574665604,1.000061830230729,1.0000618168203543,-0.00016377547821939218,0.09989306178443322,0.00016377547821939205,1.0000618168203543,-0.14082792133417354
34,1.3984863441921684,TRACKED,LK_OPTICAL_FLOW,308,308,1.0,LK_ACCEPTED,0.06033853485848795,-0.008411936421282462,0.06092207697727207,0.009383115104737917,1.000067005257339,1.0000669918467477,-0.00016377722513912565,0.09607682100675828,0.0001637772251391255,1.0000669918467477,-0.14538544694925565
35,1.439618295491938,TRACKED,LK_OPTICAL_FLOW,310,310,1.0,LK_ACCEPTED,0.06115585924874267,-0.0083462209624372,0.06172275532415781,0.00940696008777229,1.0000651503365834,1.0000651368577707,-0.00016419312193798375,0.09828096880573439,0.00016419312193798361,1.0000651368577707,-0.14469551073269613
36,1.4807502467917077,TRACKED,LK_OPTICAL_FLOW,309,309,1.0,LK_ACCEPTED,0.060311166874612354,-0.007426642411246576,0.06076670031589559,0.009458989669172062,1.000067182999076,1.0000671693707217,-0.00016510160416503643,0.09657153961193568,0.0001651016041650363,1.0000671693707217,-0.14533296702328716
37,1.5218821980914774,TRACKED,LK_OPTICAL_FLOW,310,310,1.0,LK_ACCEPTED,0.06023046604764204,-0.006985853601861436,0.0606342410760026,0.009334327224301425,1.0000667596767614,1.0000667464052688,-0.00016292561893751324,0.09571706376563856,0.0001629256189375131,1.000066746405269,-0.14329652425102038
38,1.563014149391247,TRACKED,LK_OPTICAL_FLOW,310,310,1.0,LK_ACCEPTED,0.06167324293392085,-0.006903125840551638,0.06205837606928584,0.009484231020666131,1.0000630160785942,1.0000630023774653,-0.00016554148869260055,0.1008116359286219,0.00016554148869260042,1.0000630023774655,-0.14309081978722007
39,1.6041461006910167,TRACKED,LK_OPTICAL_FLOW,312,312,1.0,LK_ACCEPTED,0.0602992508056559,-0.006485327042241806,0.06064700416812216,0.00937742138057538,1.000067840624241,1.0000678272299088,-0.00016367798097041735,0.09545525452988911,0.00016367798097041724,1.0000678272299088,-0.1437963052195671
40,1.6452780519907864,TRACKED,LK_OPTICAL_FLOW,313,301,0.9616613418530351,LK_ACCEPTED,0.05956156101944998,-0.02645156182717301,0.06517104168394441,0.007192022271598975,1.0001216883512631,1.0001216804721085,-0.00012553974305210545,0.041945135535035795,0.00012553974305210534,1.0001216804721083,-0.1652036239924739
41,1.686410003290556,TRACKED,LK_OPTICAL_FLOW,307,307,1.0,LK_ACCEPTED,0.05961041788248167,-0.025692434638756367,0.06491150219946276,0.007538889723841855,1.000119439813016,1.0001194311555381,-0.0001315941629512754,0.04633967655469794,0.0001315941629512753,1.0001194311555377,-0.1672396535856541
42,1.7275419545903257,TRACKED,LK_OPTICAL_FLOW,307,307,1.0,LK_ACCEPTED,0.05909346093608292,-0.025799591286727264,0.06447988861626958,0.007536067432961797,1.0001190875595785,1.0001190789085845,-0.00013154485246838835,0.04602448862679972,0.00013154485246838824,1.0001190789085839,-0.16714617298673878
43,1.7686739058900953,TRACKED,LK_OPTICAL_FLOW,307,307,1.0,LK_ACCEPTED,0.0584159786701548,-0.0263952253754951,0.06410253104687179,0.00753660428827397,1.0001220506279915,1.0001220419757393,-0.00013155461323469806,0.04345532854962446,0.00013155461323469797,1.0001220419757386,-0.16917032620020506
44,1.809805857189865,TRACKED,LK_OPTICAL_FLOW,305,305,1.0,LK_ACCEPTED,0.05849483136648814,-0.02608278233924466,0.06404652083564179,0.007410407555329381,1.0001228347873203,1.0001228264223911,-0.0001293518973559068,0.041974831766963025,0.0001293518973559067,1.0001228264223907,-0.16782467939450244
45,1.8509378084896346,TRACKED,LK_OPTICAL_FLOW,305,305,1.0,LK_ACCEPTED,0.06573075062362932,-0.03183799567756296,0.07303553618828483,0.00837162664727434,1.0001515161729362,1.000151505496895,-0.00014613458662171563,0.0389118341892534,0.00014613458662171553,1.0001515054968946,-0.1980867696248499
46,1.8920697597894043,TRACKED,LK_OPTICAL_FLOW,305,305,1.0,LK_ACCEPTED,0.06547779527272723,-0.03168121155749759,0.07273954110061528,0.008535191585159679,1.0001496503847378,1.0001496392874647,-0.00014898948789661965,0.04122360548566656,0.00014898948789661951,1.0001496392874643,-0.19886134179417503
47,1.933201711089174,TRACKED,LK_OPTICAL_FLOW,306,306,1.0,LK_ACCEPTED,0.06566877540012683,-0.03141769633390368,0.07279738804024281,0.008523224582515967,1.000148919318908,1.0001489082527395,-0.00014878048429255584,0.041782126107227265,0.00014878048429255573,1.000148908252739,-0.1981131675958441
48,1.9743336623889436,TRACKED,LK_OPTICAL_FLOW,307,307,1.0,LK_ACCEPTED,0.06401486633103559,-0.029479026319563673,0.07047635138207625,0.00804570563376752,1.0001458356017914,1.0001458257408962,-0.00014044453232034602,0.03809976767130863,0.0001404445323203459,1.0001458257408955,-0.18935988263437753
49,2.0154656136887135,TRACKED,LK_OPTICAL_FLOW,306,306,1.0,LK_ACCEPTED,0.06417759344162732,-0.029009154928360203,0.07042935871933247,0.008088227821736953,1.0001458474292533,1.0001458374638512,-0.00014118679440005598,0.03861127788886531,0.00014118679440005587,1.0001458374638508,-0.18937068599271498
50,2.056597564988483,TRACKED,LK_OPTICAL_FLOW,308,308,1.0,LK_ACCEPTED,0.06371690054697865,-0.029140448955217835,0.07006432173813734,0.007709595332788947,1.000137285507173,1.0001372764530265,-0.00013457629498636646,0.04045659220347929,0.00013457629498636635,1.000137276453026,-0.1811619751990192
51,2.0977295162882528,TRACKED,LK_OPTICAL_FLOW,313,313,1.0,LK_ACCEPTED,0.06249299406363207,-0.02974637797046853,0.06921142470285617,0.00757861326290841,1.000140256280802,1.0001402475316665,-0.00013229030573160347,0.036233920548122515,0.00013229030573160336,1.000140247531666,-0.18173098883839095
52,2.1388614675880224,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,0.06340259899275225,-0.0308123486953491,0.07049319393501424,0.007603561611414234,1.0001397602939386,1.0001397514871095,-0.00013272573180303068,0.03766999850816681,0.00013272573180303054,1.000139751487109,-0.1828375308616704
53,2.179993418887792,TRACKED,LK_OPTICAL_FLOW,316,316,1.0,LK_ACCEPTED,0.06397218479594358,-0.031476183860888796,0.0712964976559917,0.007674374624968893,1.0001414249667802,1.0001414159951338,-0.00013396204773585753,0.03776773082347924,0.00013396204773585742,1.0001414159951334,-0.1850915720758895
54,2.2211253701875617,TRACKED,LK_OPTICAL_FLOW,312,312,1.0,LK_ACCEPTED,0.06345613091298219,-0.03129617532363227,0.07075401854547247,0.007615143047867368,1.0001410807065105,1.000141071872821,-0.0001329280697449359,0.03697560578502778,0.0001329280697449358,1.0001410718728205,-0.1840846389142596
55,2.2622573214873314,TRACKED,LK_OPTICAL_FLOW,311,311,1.0,LK_ACCEPTED,0.06321133226776965,-0.031439237038625834,0.07059814553256537,0.007603455852831425,1.0001414693790232,1.000141460572424,-0.00013272411251430527,0.03638413992337665,0.00013272411251430516,1.0001414605724235,-0.18428374381100943
56,2.303389272787101,TRACKED,LK_OPTICAL_FLOW,313,313,1.0,LK_ACCEPTED,0.06017271249982059,-0.03443670828636414,0.06932995173217854,0.006713056360942088,1.0001478720598318,1.0001478651950058,-0.00011718226152276392,0.02178647322704852,0.00011718226152276382,1.0001478651950053,-0.1804086492635033
57,2.3445212240868707,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,0.06047639843325214,-0.03478842623081846,0.06976839805438104,0.006771923505777559,1.0001487324512712,1.000148725465515,-0.00011820994063349704,0.022032872007731574,0.00011820994063349693,1.0001487254655146,-0.18183101168326377
58,2.3856531753866403,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,0.060755013105904254,-0.0345812161192498,0.06990731096090637,0.006675593428374397,1.0001437323990499,1.0001437256106578,-0.00011652783100372996,0.024703981166631663,0.00011652783100372985,1.0001437256106576,-0.1781473210772659
