frame,timestamp_seconds,was_ocr_sampled,primary_min_temp,primary_max_temp,primary_min_text,primary_max_text,accepted_sample_min_temp,accepted_sample_max_temp,accepted_min_text,accepted_max_text,accepted_min_method,accepted_max_method,clean_min_temp_used,clean_max_temp_used,status,retry_attempted
5831,236.26797795468465,0,,,,,,,,,,,29.0,72.8,UNSAMPLED,0
5832,236.3084972443356,1,29.4,72.8,29.40,72.8,29.4,72.8,29.40,72.8,green_difference/PSM7,gray_otsu/PSM7,29.4,72.8,ACCEPT_PRIMARY,0
5833,236.34901653398654,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5834,236.3895358236375,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5835,236.43005511328843,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5836,236.47057440293938,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5837,236.51109369259035,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5838,236.5516129822413,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5839,236.59213227189224,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5840,236.63265156154318,1,29.4,2.4,29.40,2.4,,,,,,,29.4,72.8,HOLD_PREVIOUS,1
5841,236.67317085119413,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5842,236.71369014084507,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5843,236.75420943049602,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5844,236.794728720147,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5845,236.83524800979794,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5846,236.87576729944888,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5847,236.91628658909983,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5848,236.95680587875077,1,29.4,72.8,29.40,72.80,29.4,72.8,29.40,72.80,green_difference/PSM7,gray_otsu/PSM7,29.4,72.8,ACCEPT_PRIMARY,0
5849,236.99732516840172,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5850,237.0378444580527,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5851,237.07836374770363,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5852,237.11888303735458,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5853,237.15940232700552,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5854,237.19992161665647,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5855,237.2404409063074,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5856,237.28096019595836,1,29.4,72.9,29.40,72.90,29.4,72.9,29.40,72.90,green_difference/PSM7,gray_otsu/PSM7,29.4,72.9,ACCEPT_PRIMARY,0
5857,237.32147948560933,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5858,237.36199877526028,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5859,237.40251806491122,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5860,237.44303735456216,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5861,237.4835566442131,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5862,237.52407593386405,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5863,237.56459522351503,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5864,237.60511451316597,1,29.4,72.9,29.40,72.90,29.4,72.9,29.40,72.90,green_difference/PSM7,gray_otsu/PSM7,29.4,72.9,ACCEPT_PRIMARY,0
5865,237.64563380281692,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5866,237.68615309246786,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5867,237.7266723821188,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5868,237.76719167176975,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5869,237.80771096142072,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5870,237.84823025107167,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5871,237.8887495407226,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5872,237.92926883037356,1,29.4,72.8,29.40,72.8,29.4,72.8,29.40,72.8,green_difference/PSM7,gray_otsu/PSM7,29.4,72.8,ACCEPT_PRIMARY,0
5873,237.9697881200245,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5874,238.01030740967545,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5875,238.0508266993264,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5876,238.09134598897737,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5877,238.1318652786283,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5878,238.17238456827926,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5879,238.2129038579302,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5880,238.25342314758115,1,294.0,72.8,2940,72.80,29.4,72.8,294,72.80,green_difference/PSM8,gray_otsu/PSM7,29.4,72.8,ACCEPT_RETRY,1
5881,238.2939424372321,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5882,238.33446172688306,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5883,238.374981016534,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5884,238.41550030618495,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5885,238.4560195958359,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5886,238.49653888548684,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5887,238.5370581751378,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5888,238.57757746478873,1,294.0,72.8,2940,72.80,29.4,72.8,294,72.80,green_difference/PSM8,gray_otsu/PSM7,29.4,72.8,ACCEPT_RETRY,1
5889,238.6180967544397,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5890,238.65861604409065,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5891,238.6991353337416,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5892,238.73965462339254,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5893,238.78017391304348,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5894,238.82069320269443,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5895,238.8612124923454,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5896,238.90173178199635,1,294.0,42.9,2940,42.90,,,,,,,29.4,72.8,HOLD_PREVIOUS,1
5897,238.9422510716473,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5898,238.98277036129824,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5899,239.02328965094918,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5900,239.06380894060013,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5901,239.10432823025107,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5902,239.14484751990204,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5903,239.185366809553,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5904,239.22588609920393,1,294.0,42.9,2940,42.90,,,,,,,29.4,72.8,HOLD_PREVIOUS,1
5905,239.26640538885488,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5906,239.30692467850582,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5907,239.34744396815677,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5908,239.38796325780774,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5909,239.42848254745869,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5910,239.46900183710963,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5911,239.50952112676057,0,,,,,,,,,,,29.4,72.8,UNSAMPLED,0
5912,239.55004041641152,1,29.4,73.0,29.4,73.0,29.4,73.0,29.4,73.0,green_difference/PSM7,gray_otsu/PSM7,29.4,73.0,ACCEPT_PRIMARY,0
5913,239.59055970606246,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5914,239.63107899571344,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5915,239.67159828536438,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5916,239.71211757501533,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5917,239.75263686466627,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5918,239.79315615431722,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5919,239.83367544396816,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5920,239.8741947336191,1,29.4,773.0,29.4,773.0,29.4,73.0,29.4,73.00,green_difference/PSM7,green_channel_otsu/PSM7,29.4,73.0,ACCEPT_RETRY,1
5921,239.91471402327008,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5922,239.95523331292102,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5923,239.99575260257197,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5924,240.0362718922229,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5925,240.07679118187386,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5926,240.1173104715248,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5927,240.15782976117578,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5928,240.19834905082672,1,29.4,73.1,29.4,73.10,29.4,73.1,29.4,73.10,green_difference/PSM7,gray_otsu/PSM7,29.4,73.1,ACCEPT_PRIMARY,0
5929,240.23886834047767,0,,,,,,,,,,,29.4,73.1,UNSAMPLED,0
5930,240.2793876301286,0,,,,,,,,,,,29.4,73.1,UNSAMPLED,0
5931,240.31990691977956,0,,,,,,,,,,,29.4,73.1,UNSAMPLED,0
5932,240.3604262094305,0,,,,,,,,,,,29.4,73.1,UNSAMPLED,0
5933,240.40094549908144,0,,,,,,,,,,,29.4,73.1,UNSAMPLED,0
5934,240.44146478873242,0,,,,,,,,,,,29.4,73.1,UNSAMPLED,0
5935,240.48198407838336,0,,,,,,,,,,,29.4,73.1,UNSAMPLED,0
5936,240.5225033680343,1,29.4,73.0,29.4,73.0,29.4,73.0,29.4,73.0,green_difference/PSM7,gray_otsu/PSM7,29.4,73.0,ACCEPT_PRIMARY,0
5937,240.56302265768525,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5938,240.6035419473362,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5939,240.64406123698714,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5940,240.68458052663811,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5941,240.72509981628906,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5942,240.76561910594,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5943,240.80613839559095,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
5944,240.8466576852419,1,29.4,72.9,29.4,72.90,29.4,72.9,29.4,72.90,green_difference/PSM7,gray_otsu/PSM7,29.4,72.9,ACCEPT_PRIMARY,0
5945,240.88717697489284,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5946,240.92769626454378,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5947,240.96821555419476,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5948,241.0087348438457,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5949,241.04925413349665,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5950,241.0897734231476,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5951,241.13029271279854,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5952,241.17081200244948,1,29.4,72.9,29.4,72.90,29.4,72.9,29.4,72.90,green_difference/PSM7,gray_otsu/PSM7,29.4,72.9,ACCEPT_PRIMARY,0
5953,241.21133129210045,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5954,241.2518505817514,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5955,241.29236987140234,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5956,241.3328891610533,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5957,241.37340845070423,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5958,241.41392774035518,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5959,241.45444703000612,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5960,241.4949663196571,1,29.4,72.9,294,72.90,29.4,72.9,294,72.90,green_difference/PSM7,gray_otsu/PSM7,29.4,72.9,ACCEPT_PRIMARY,0
5961,241.53548560930804,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5962,241.57600489895898,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5963,241.61652418860993,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5964,241.65704347826087,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5965,241.69756276791182,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5966,241.7380820575628,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5967,241.77860134721374,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5968,241.81912063686468,1,29.4,729.0,294,7290,,,,,,,29.4,72.9,HOLD_PREVIOUS,1
5969,241.85963992651563,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5970,241.90015921616657,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5971,241.94067850581752,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5972,241.9811977954685,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5973,242.02171708511943,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5974,242.06223637477038,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5975,242.10275566442132,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5976,242.14327495407227,1,29.4,729.0,294,7290,,,,,,,29.4,72.9,HOLD_PREVIOUS,1
5977,242.1837942437232,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5978,242.22431353337416,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5979,242.26483282302513,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5980,242.30535211267608,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5981,242.34587140232702,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5982,242.38639069197797,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5983,242.4269099816289,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5984,242.46742927127985,1,29.4,773.0,294,773.0,,,,,,,29.4,72.9,HOLD_PREVIOUS,1
5985,242.50794856093083,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5986,242.54846785058177,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5987,242.58898714023272,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5988,242.62950642988366,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5989,242.6700257195346,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5990,242.71054500918555,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5991,242.7510642988365,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5992,242.79158358848747,1,29.4,773.0,294,773.0,,,,,,,29.4,72.9,HOLD_PREVIOUS,1
5993,242.83210287813841,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5994,242.87262216778936,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5995,242.9131414574403,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5996,242.95366074709125,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5997,242.9941800367422,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5998,243.03469932639317,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
5999,243.0752186160441,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
6000,243.11573790569506,1,29.4,773.0,294,773.0,,,,,,,29.4,72.9,HOLD_PREVIOUS,1
6001,243.156257195346,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
6002,243.19677648499695,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
6003,243.2372957746479,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
6004,243.27781506429884,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
6005,243.3183343539498,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
6006,243.35885364360075,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
6007,243.3993729332517,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
6008,243.43989222290264,1,29.4,72.9,294,72.90,29.4,72.9,294,72.90,green_difference/PSM7,gray_otsu/PSM7,29.4,72.9,ACCEPT_PRIMARY,0
6009,243.4804115125536,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
6010,243.52093080220453,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
6011,243.5614500918555,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
6012,243.60196938150645,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
6013,243.6424886711574,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
6014,243.68300796080834,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
6015,243.72352725045928,0,,,,,,,,,,,29.4,72.9,UNSAMPLED,0
6016,243.76404654011023,1,29.4,73.0,294,73.0,29.4,73.0,294,73.0,green_difference/PSM7,gray_otsu/PSM7,29.4,73.0,ACCEPT_PRIMARY,0
6017,243.8045658297612,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6018,243.84508511941215,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6019,243.8856044090631,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6020,243.92612369871404,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6021,243.96664298836498,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6022,244.00716227801593,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6023,244.04768156766687,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6024,244.08820085731784,1,29.4,3.2,294,3.20,,,,,,,29.4,73.0,HOLD_PREVIOUS,1
6025,244.1287201469688,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6026,244.16923943661973,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6027,244.20975872627068,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6028,244.25027801592162,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6029,244.29079730557257,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6030,244.33131659522354,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6031,244.37183588487449,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6032,244.41235517452543,1,29.4,3.2,294,3.20,,,,,,,29.4,73.0,HOLD_PREVIOUS,1
6033,244.45287446417638,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6034,244.49339375382732,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6035,244.53391304347826,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6036,244.5744323331292,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6037,244.61495162278018,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6038,244.65547091243113,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6039,244.69599020208207,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6040,244.73650949173302,1,29.4,3.2,294,3.20,,,,,,,29.4,73.0,HOLD_PREVIOUS,1
6041,244.77702878138396,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6042,244.8175480710349,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6043,244.85806736068588,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6044,244.89858665033682,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6045,244.93910593998777,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6046,244.9796252296387,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6047,245.02014451928966,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6048,245.0606638089406,1,29.4,3.2,294,3.20,,,,,,,29.4,73.0,HOLD_PREVIOUS,1
6049,245.10118309859155,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6050,245.14170238824252,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6051,245.18222167789347,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6052,245.2227409675444,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6053,245.26326025719536,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6054,245.3037795468463,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6055,245.34429883649725,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6056,245.38481812614822,1,29.4,3.2,294,3.20,,,,,,,29.4,73.0,HOLD_PREVIOUS,1
6057,245.42533741579916,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6058,245.4658567054501,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6059,245.50637599510105,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6060,245.546895284752,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6061,245.58741457440294,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6062,245.62793386405392,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6063,245.66845315370486,0,,,,,,,,,,,29.4,73.0,UNSAMPLED,0
6064,245.7089724433558,1,24.0,43.2,240,43.20,29.4,73.2,29.4,73.2,green_channel_otsu/PSM7,green_channel_otsu/PSM7,29.4,73.2,ACCEPT_RETRY,1
6065,245.74949173300675,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6066,245.7900110226577,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6067,245.83053031230864,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6068,245.87104960195958,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6069,245.91156889161056,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6070,245.9520881812615,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6071,245.99260747091245,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6072,246.0331267605634,1,24.0,43.2,240,43.20,29.4,73.2,29.4,73.2,green_channel_otsu/PSM7,green_channel_otsu/PSM7,29.4,73.2,ACCEPT_RETRY,1
6073,246.07364605021434,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6074,246.11416533986528,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6075,246.15468462951625,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6076,246.1952039191672,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6077,246.23572320881814,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6078,246.2762424984691,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6079,246.31676178812003,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6080,246.35728107777098,1,24.0,43.2,240,43.20,29.4,73.2,29.4,73.2,green_channel_otsu/PSM7,green_channel_otsu/PSM7,29.4,73.2,ACCEPT_RETRY,1
6081,246.39780036742192,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6082,246.4383196570729,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6083,246.47883894672384,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6084,246.51935823637479,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6085,246.55987752602573,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6086,246.60039681567667,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6087,246.64091610532762,0,,,,,,,,,,,29.4,73.2,UNSAMPLED,0
6088,246.6814353949786,1,24.0,73.3,240,73.3-,29.4,73.3,29.4,73.30,green_channel_otsu/PSM7,green_channel_otsu/PSM7,29.4,73.3,ACCEPT_RETRY,1
6089,246.72195468462954,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6090,246.76247397428048,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6091,246.80299326393143,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6092,246.84351255358237,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6093,246.88403184323332,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6094,246.92455113288426,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6095,246.96507042253523,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6096,247.00558971218618,1,24.0,73.3,240,73.3-,29.4,73.3,29.4,73.30,green_channel_otsu/PSM7,green_channel_otsu/PSM7,29.4,73.3,ACCEPT_RETRY,1
6097,247.04610900183712,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6098,247.08662829148807,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6099,247.127147581139,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6100,247.16766687078996,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6101,247.20818616044093,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6102,247.24870545009188,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6103,247.28922473974282,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6104,247.32974402939377,1,24.0,73.3,240,73.3-,29.4,73.3,29.4,73.30,green_channel_otsu/PSM7,green_channel_otsu/PSM7,29.4,73.3,ACCEPT_RETRY,1
6105,247.3702633190447,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6106,247.41078260869565,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6107,247.45130189834663,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6108,247.49182118799757,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6109,247.53234047764852,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6110,247.57285976729946,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6111,247.6133790569504,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6112,247.65389834660135,1,,73.3,24,73.3-,,,,,,,29.4,73.3,HOLD_PREVIOUS,1
6113,247.6944176362523,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6114,247.73493692590327,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6115,247.77545621555421,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6116,247.81597550520516,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6117,247.8564947948561,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6118,247.89701408450705,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6119,247.937533374158,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6120,247.97805266380897,1,,43.2,,43.20,,,,,,,29.4,73.3,HOLD_PREVIOUS,1
6121,248.0185719534599,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6122,248.05909124311086,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6123,248.0996105327618,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6124,248.14012982241275,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6125,248.1806491120637,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6126,248.22116840171464,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6127,248.2616876913656,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
6128,248.30220698101655,1,,43.2,,43.20,,,,,,,29.4,73.3,HOLD_PREVIOUS,1
6129,248.3427262706675,0,,,,,,,,,,,29.4,73.3,UNSAMPLED,0
