frame,timestamp_seconds,status,method,matched_points,inlier_count,inlier_ratio,reason,camera_dx_pixels,camera_dy_pixels,camera_translation_pixels,camera_rotation_deg,camera_scale,H00,H01,H02,H10,H11,H12
73,2.9578606158833063,TRACKED,LK_OPTICAL_FLOW,266,266,1.0,LK_ACCEPTED,-0.003906334253656496,-0.021813193049752044,0.022160208445026888,0.0017718090492204381,1.0000329324339008,1.000032931955741,-3.092492001994427e-05,-0.010138824318347318,3.092492001994429e-05,1.0000329319557415,-0.05741248061841359
74,2.9983792544570504,TRACKED,LK_OPTICAL_FLOW,265,265,1.0,LK_ACCEPTED,-0.0038771209862034084,-0.021799146664591262,0.022141247987546214,0.0017716018837067888,1.0000327725408134,1.0000327720627658,-3.0921299236621793e-05,-0.010009017522775346,3.0921299236621814e-05,1.000032772062766,-0.05731936830368331
75,3.038897893030794,TRACKED,LK_OPTICAL_FLOW,264,264,1.0,LK_ACCEPTED,-0.0038685196028609425,-0.021787159742927997,0.02212794101541266,0.0017737592249732696,1.000032809660444,1.0000328091812314,-3.095895432791518e-05,-0.010006097513454052,3.095895432791519e-05,1.0000328091812316,-0.057349297503937684
76,3.0794165316045383,TRACKED,LK_OPTICAL_FLOW,264,264,1.0,LK_ACCEPTED,-0.0038856097553434665,-0.021794284977602274,0.02213794978889781,0.001773724008464353,1.0000327927986625,1.000032792319469,-3.0958339141721925e-05,-0.01001269142738318,3.0958339141721946e-05,1.000032792319469,-0.05734793537337885
77,3.119935170178282,TRACKED,LK_OPTICAL_FLOW,264,264,1.0,LK_ACCEPTED,-0.003923360518570007,-0.021841245195730608,0.022190825794879722,0.0017807664015839744,1.0000329977668592,1.0000329972838526,-3.108126248993961e-05,-0.010122616189010447,3.108126248993963e-05,1.0000329972838526,-0.05757194943857897
78,3.1604538087520258,TRACKED,LK_OPTICAL_FLOW,264,264,1.0,LK_ACCEPTED,-0.003923193138575698,-0.021834345610557193,0.02218400533365933,0.0017790633590053647,1.0000329409453614,1.0000329404632784,-3.1051536044503156e-05,-0.010100352335317399,3.105153604450318e-05,1.0000329404632784,-0.05751875105267748
79,3.20097244732577,TRACKED,LK_OPTICAL_FLOW,264,264,1.0,LK_ACCEPTED,-0.003916751816291253,-0.021809954080140415,0.022158859216310174,0.0017793601338668005,1.0000329613863843,1.0000329609041405,-3.105671654840416e-05,-0.01010450652301952,3.1056716548404184e-05,1.0000329609041405,-0.057507486658535514
80,3.2414910858995136,TRACKED,LK_OPTICAL_FLOW,264,264,1.0,LK_ACCEPTED,-0.003912847996161872,-0.021827947374958967,0.022175880276666494,0.0017807888914325152,1.0000329432591648,1.000032942776146,-3.1081653330663627e-05,-0.010077031130936925,3.1081653330663654e-05,1.000032942776146,-0.05753273805671388
81,3.282009724473258,TRACKED,LK_OPTICAL_FLOW,264,264,1.0,LK_ACCEPTED,-0.0039187577100392446,-0.021820270204386816,0.022169367464644613,0.001781396708929918,1.0000330204140253,1.0000330199306768,-3.1092264495555354e-05,-0.010127226385255495,3.1092264495555374e-05,1.0000330199306768,-0.05756888620646378
82,3.3225283630470015,TRACKED,LK_OPTICAL_FLOW,264,264,1.0,LK_ACCEPTED,-0.003911441839704821,-0.021878978267693583,0.022225864826899346,0.0017878845732256978,1.0000331082433673,1.0000331077564917,-3.12055055686058e-05,-0.010121763321426027,3.120550556860582e-05,1.0000331077564917,-0.05774222494761005
83,3.3630470016207457,TRACKED,LK_OPTICAL_FLOW,264,264,1.0,LK_ACCEPTED,-0.0039040695453422813,-0.02185156547608358,0.022197582588435995,0.0017882369649465028,1.0000331163124687,1.0000331158254012,-3.121165641985811e-05,-0.01011660272061119,3.121165641985813e-05,1.0000331158254012,-0.05772262177739741
84,3.4035656401944894,TRACKED,LK_OPTICAL_FLOW,264,264,1.0,LK_ACCEPTED,-0.0035500047620189434,-0.022152550068710752,0.022435195750362732,0.0016979792040913812,1.0000301123662652,1.0000301119271255,-2.963622012729268e-05,-0.008596252461315002,2.9636220127292705e-05,1.0000301119271258,-0.05557345597053879
